Text Inputs : Specimen label,"Short Plate 3 T1"

Time,Extension,Load,Compressive extension,Compressive load,Segment ID,Total Cycle Count
(sec),(mm),(N),(mm),(N),,
3.11180,-1.00579,-2.16248,0.97957,2.16248,3220,0
3.14080,-1.02025,-2.40547,0.99403,2.40547,3220,0
3.14380,-1.02175,-2.43809,0.99553,2.43809,3220,0
3.15620,-1.02774,-2.55932,1.00152,2.55932,3220,0
3.16180,-1.03075,-2.61528,1.00453,2.61528,3220,0
3.18880,-1.04425,-2.85760,1.01802,2.85760,3220,0
3.19180,-1.04574,-2.89213,1.01952,2.89213,3220,0
3.21180,-1.05569,-3.13482,1.02947,3.13482,3220,0
3.22080,-1.06017,-3.21122,1.03395,3.21122,3220,0
3.22380,-1.06166,-3.22963,1.03544,3.22963,3220,0
3.25480,-1.07718,-3.45725,1.05096,3.45725,3220,0
3.25620,-1.07768,-3.46664,1.05146,3.46664,3220,0
3.33080,-1.11517,-4.01643,1.08895,4.01643,3220,0
3.35620,-1.12764,-4.28800,1.10142,4.28800,3220,0
3.39080,-1.14514,-4.49960,1.11892,4.49960,3220,0
3.45620,-1.17770,-5.07692,1.15148,5.07692,3220,0
3.47480,-1.18726,-5.16229,1.16103,5.16229,3220,0
3.51380,-1.20684,-5.52301,1.18062,5.52301,3220,0
3.55620,-1.22774,-5.94273,1.20152,5.94273,3220,0
3.57780,-1.23871,-6.09220,1.21249,6.09220,3220,0
3.60880,-1.25425,-6.36764,1.22803,6.36764,3220,0
3.61080,-1.25526,-6.38997,1.22904,6.38997,3220,0
3.62480,-1.26238,-6.53110,1.23616,6.53110,3220,0
3.62780,-1.26399,-6.55952,1.23777,6.55952,3220,0
3.65080,-1.27951,-6.82834,1.25329,6.82834,3220,0
3.65620,-1.28375,-6.90841,1.25753,6.90841,3220,0
3.66080,-1.28827,-6.99191,1.26205,6.99191,3220,0
3.66580,-1.29303,-7.06074,1.26681,7.06074,3220,0
3.68080,-1.30821,-7.30384,1.28199,7.30384,3220,0
3.71080,-1.33976,-7.86082,1.31354,7.86082,3220,0
3.74680,-1.37710,-8.44612,1.35088,8.44612,3220,0
3.75620,-1.38632,-8.60684,1.36010,8.60684,3220,0
3.77680,-1.40777,-8.94593,1.38155,8.94593,3220,0
3.81280,-1.44438,-9.49005,1.41816,9.49005,3220,0
3.84280,-1.47484,-9.98300,1.44862,9.98300,3220,0
